SalesOrderID,ShipMethodID,ShipToAddressID,TerritoryID
45085,1,16788,9
45086,1,15379,9
45087,1,28036,10
45088,1,22577,10
45089,1,19709,4
45090,1,19322,4
45091,1,13748,9
45092,1,14709,9
45093,1,16147,9
45094,1,22445,6
45095,1,29302,10
45096,1,19106,7
45097,1,15819,4
45098,1,21275,1
45099,1,13627,1
45100,1,25120,8
45101,1,25189,6
45102,1,13152,4
45103,1,23378,1
45104,1,21476,4
45105,1,24835,6
45106,1,21211,6
45107,1,21216,4
45108,1,18667,6
45109,1,18383,10
45110,1,26077,9
45111,1,15183,9
45112,1,28273,10
45113,1,14034,4
45114,1,22939,1
45115,1,19608,4
45116,1,15321,1
45117,1,12711,1
45118,1,23556,9
45119,1,25765,9
45120,1,28561,9
45121,1,28486,1
45122,1,26041,4
45123,1,29790,6
45124,1,25312,9
45125,1,15608,9
45126,1,19692,7
45127,1,13803,1
45128,1,25449,9
45129,1,21307,9
45130,1,13535,10
45131,1,13173,1
45132,1,27153,4
45133,1,24145,1
45134,1,14098,6
45135,1,17002,4
45136,1,21404,9
45137,1,15167,9
45138,1,27815,9
45139,1,18194,7
45140,1,28080,7
45141,1,24994,4
45142,1,11931,6
45143,1,19240,4
45144,1,29123,9
45145,1,13400,9
45146,1,19504,10
45147,1,21435,4
45148,1,12968,1
45149,1,28648,10
45150,1,20098,1
45151,1,25978,1
45152,1,11909,1
45153,1,16694,9
45154,1,28118,9
45155,1,23601,9
45156,1,22154,9
45157,1,25450,9
45158,1,15245,7
45159,1,17631,10
45160,1,16688,10
45161,1,19099,4
45162,1,11742,9
45163,1,19290,9
45164,1,13061,9
45165,1,12808,6
45166,1,24293,9
45167,1,14690,9
45168,1,20962,9
45169,1,25774,9
45170,1,11413,9
45171,1,15311,9
45172,1,18790,7
45173,1,23031,4
45174,1,17391,4
45175,1,22480,4
45176,1,18580,1
45177,1,22135,9
45178,1,22629,9
45179,1,16100,9
45180,1,25365,10
45181,1,29545,10
45182,1,22975,9
45183,1,25882,9
45184,1,15520,9
45185,1,15548,10
45186,1,22216,10
45187,1,27897,10
45188,1,25528,10
45189,1,17315,1
45190,1,14028,9
45191,1,12336,1
45192,1,25604,10
45193,1,29511,6
45194,1,16576,4
45195,1,29150,9
45196,1,20472,9
45197,1,15540,9
45198,1,27382,10
45199,1,21725,8
45200,1,17832,4
45201,1,28202,4
45202,1,27285,9
45203,1,17852,9
45204,1,13427,9
45205,1,25516,7
45206,1,16446,7
45207,1,21633,4
45208,1,15405,6
45209,1,25643,4
45210,1,21441,4
45211,1,25342,9
45212,1,24659,9
45213,1,21548,9
45214,1,24588,7
45215,1,19705,1
45216,1,25097,4
45217,1,15964,1
45218,1,18720,1
45219,1,20643,6
45220,1,17405,1
45221,1,12169,6
45222,1,21730,1
45223,1,17499,9
45224,1,21458,9
45225,1,24894,4
45226,1,14217,4
45227,1,16083,1
45228,1,13511,9
45229,1,28203,10
45230,1,13193,1
45231,1,26459,9
45232,1,21652,9
45233,1,11634,9
45234,1,18800,7
45235,1,18607,1
45236,1,28590,9
45237,1,24648,9
45238,1,17660,9
45239,1,13077,8
45240,1,17007,1
45241,1,11430,4
45242,1,25204,1
45243,1,19445,9
45244,1,22908,9
45245,1,17388,9
45246,1,19269,9
45247,1,22231,9
45248,1,20327,9
45249,1,20157,10
45250,1,23686,8
45251,1,24146,8
45252,1,22507,6
45253,1,29615,4
45254,1,24658,4
45255,1,17431,1
45256,1,21778,4
45257,1,26831,9
45258,1,27110,9
45259,1,27949,1
45260,1,22160,1
45261,1,24272,1
45262,1,16125,4
45263,1,17586,1
45264,1,23135,9
45265,1,28324,9
45266,5,756,3
45267,5,862,1
45268,5,498,6
45269,5,503,6
45270,5,930,5
45271,5,772,2
45272,5,480,6
45273,5,851,1
45274,5,1104,1
45275,5,969,5
45276,5,446,6
45277,5,816,2
45278,5,476,6
45279,5,478,6
45280,5,462,6
45281,5,776,3
45282,5,509,6
45283,5,832,1
45284,5,534,6
45285,5,758,2
45286,5,1032,4
45287,5,611,4
45288,5,974,5
45289,5,919,5
45290,5,1052,4
45291,5,596,4
45292,5,1103,1
45293,5,523,6
45294,5,1099,1
45295,5,864,1
45296,5,848,1
45297,5,765,2
45298,5,1076,3
45299,5,1028,4
45300,5,30,5
45301,5,1001,4
45302,5,784,2
45303,5,840,1
45304,5,770,2
45305,5,540,6
45306,5,501,6
45307,5,598,3
45308,5,11382,3
45309,5,829,2
45310,5,500,6
45311,5,1070,4
45312,5,970,5
45313,5,497,6
45314,5,466,6
45315,5,504,6
45316,5,467,6
45317,5,1015,4
45318,5,884,1
45319,5,449,6
45320,5,892,1
45321,5,1040,4
45322,5,588,4
45323,5,459,6
45324,5,1077,4
45325,5,1041,4
45326,5,600,3
45327,5,954,5
45328,5,1053,4
45329,5,972,5
45330,5,915,5
45331,5,979,5
45332,5,587,4
45333,5,802,2
45334,5,593,4
45335,5,792,2
45336,5,869,1
45337,5,913,5
45338,5,880,1
45339,5,1056,4
45340,5,963,5
45341,5,564,4
45342,5,1054,1
45343,5,1046,3
45344,5,857,1
45345,1,12718,10
45346,1,27596,6
45347,1,16530,4
45348,1,26558,9
45349,1,26897,9
45350,1,20287,9
45351,1,13348,7
45352,1,14977,10
45353,1,14248,6
45354,1,15995,8
45355,1,18118,6
45356,1,28500,9
45357,1,11832,7
45358,1,19780,6
45359,1,20657,4
45360,1,15453,6
45361,1,17518,6
45362,1,25197,9
45363,1,28767,9
45364,1,14889,8
45365,1,27775,10
45366,1,28396,7
45367,1,22413,10
45368,1,18254,1
45369,1,27658,9
45370,1,29472,9
45371,1,16090,10
45372,1,21671,7
45373,1,13575,1
45374,1,14174,6
45375,1,24943,9
45376,1,17200,9
45377,1,16542,10
45378,1,11961,6
45379,1,17733,6
45380,1,16272,7
45381,1,14182,6
45382,1,19598,1
45383,1,24758,1
45384,1,24390,6
45385,1,12249,1
45386,1,24889,9
45387,1,11676,1
45388,1,16531,1
45389,1,21916,4
45390,1,24007,9
45391,1,28566,9
45392,1,24010,9
45393,1,17452,8
45394,1,22053,10
45395,1,12486,4
45396,1,14038,9
45397,1,11901,10
45398,1,11449,10
45399,1,29728,9
45400,1,28614,8
45401,1,16060,10
45402,1,28165,10
45403,1,15827,6
45404,1,19321,1
45405,1,13841,6
45406,1,15113,4
45407,1,25921,4
45408,1,28572,4
45409,1,15962,9
45410,1,29137,8
45411,1,21050,6
45412,1,29383,6
45413,1,19784,4
45414,1,21183,7
45415,1,19917,6
45416,1,12543,6
45417,1,23793,6
45418,1,25201,9
45419,1,21542,9
45420,1,28041,9
45421,1,19164,9
45422,1,24174,6
45423,1,15130,6
45424,1,17962,6
45425,1,16120,10
45426,1,19553,8
45427,1,17218,8
45428,1,23819,10
45429,1,15665,6
45430,1,18589,6
45431,1,26693,6
45432,1,24627,8
45433,1,29413,7
45434,1,28097,4
45435,1,25321,10
45436,1,27864,6
45437,1,24120,6
45438,1,17656,1
45439,1,18489,9
45440,1,15018,8
45441,1,28921,1
45442,1,15657,1
45443,1,20124,4
45444,1,14899,9
45445,1,27705,9
45446,1,18857,1
45447,1,25779,9
45448,1,17142,9
45449,1,23269,8
45450,1,22312,6
45451,1,18651,4
45452,1,12684,9
45453,1,13671,7
45454,1,28245,6
45455,1,18705,8
45456,1,14929,6
45457,1,15801,6
45458,1,14107,9
45459,1,18446,9
45460,1,16037,9
45461,1,21076,6
45462,1,22124,6
45463,1,25707,4
45464,1,14064,9
45465,1,24002,9
45466,1,16238,9
45467,1,11572,10
45468,1,14795,6
45469,1,27044,6
45470,1,15326,6
45471,1,18257,1
45472,1,19675,9
45473,1,29084,9
45474,1,26065,9
45475,1,11849,9
45476,1,12784,9
45477,1,26663,8
45478,1,24789,1
45479,1,17709,9
45480,1,23521,9
45481,1,22785,9
45482,1,27961,7
45483,1,12161,8
45484,1,23079,6
45485,1,16785,4
45486,1,17289,1
45487,1,12615,9
45488,1,24857,9
45489,1,13065,9
45490,1,14331,6
45491,1,27124,6
45492,1,23264,8
45493,1,13336,4
45494,1,19573,9
45495,1,26461,9
45496,1,28815,6
45497,1,13733,6
45498,1,21793,6
45499,1,19525,6
45500,1,23529,1
45501,1,24313,1
45502,1,26066,6
45503,1,11671,6
45504,1,26016,4
45505,1,16590,9
45506,1,16893,9
45507,1,16408,9
45508,1,23902,7
45509,1,26178,8
45510,1,28144,6
45511,1,15539,7
45512,1,14503,4
45513,1,17879,4
45514,1,26030,6
45515,1,17605,9
45516,5,630,4
45517,5,778,2
45518,5,843,1
45519,5,620,3
45520,5,565,3
45521,5,863,1
45522,5,473,6
45523,5,1062,4
45524,5,463,6
45525,5,548,6
45526,5,452,6
45527,5,470,6
45528,5,619,4
45529,5,555,6
45530,5,1094,4
45531,5,1007,4
45532,5,605,4
45533,5,622,4
45534,5,1085,4
45535,5,569,4
45536,5,589,4
45537,5,472,6
45538,5,606,3
45539,5,774,3
45540,5,973,5
45541,5,28,4
45542,5,1036,1
45543,5,984,5
45544,5,950,5
45545,5,471,6
45546,5,528,6
45547,5,609,3
45548,5,1048,4
45549,5,842,1
45550,5,621,3
45551,5,967,5
45552,5,520,6
45553,5,544,6
45554,5,1020,4
45555,5,1049,4
45556,5,817,2
45557,5,11381,3
45558,5,948,5
45559,5,1102,4
45560,5,1097,4
45561,5,769,2
45562,5,768,2
45563,5,949,5
45564,5,1017,1
45565,5,567,4
45566,5,1043,4
45567,5,809,2
45568,5,559,4
45569,5,586,3
45570,5,835,1
45571,5,1091,4
45572,5,1061,1
45573,5,818,2
45574,5,976,5
45575,5,760,2
45576,5,939,5
45577,5,926,5
45578,5,910,5
45579,5,975,5
45580,1,17954,8
45581,1,17526,1
45582,1,24195,6
45583,1,14790,1
45584,1,29226,9
45585,1,23603,9
45586,1,29182,7
45587,1,13466,4
45588,1,20583,4
45589,1,20404,9
45590,1,22318,9
45591,1,23414,9
45592,1,27803,9
45593,1,28580,10
45594,1,27221,1
45595,1,11548,4
45596,1,14567,10
45597,1,19224,4
45598,1,14408,1
45599,1,23852,9
45600,1,28697,9
45601,1,28073,9
45602,1,20936,7
45603,1,12418,1
45604,1,28569,1
45605,1,29105,4
45606,1,13334,9
45607,1,22179,9
45608,1,27441,9
45609,1,11707,8
45610,1,29499,1
45611,1,14009,1
45612,1,29876,8
45613,1,15797,1
45614,1,23189,6
45615,1,14913,7
45616,1,26934,8
45617,1,29566,10
45618,1,21287,7
45619,1,25711,9
45620,1,20221,9
45621,1,21729,9
45622,1,20959,7
45623,1,12546,8
45624,1,19633,4
45625,1,26318,4
45626,1,28469,1
45627,1,26885,7
45628,1,28248,9
45629,1,16066,9
45630,1,24464,9
45631,1,16552,8
45632,1,12704,8
45633,1,14837,4
45634,1,22208,9
45635,1,24356,6
45636,1,22243,1
45637,1,18240,1
45638,1,18954,4
45639,1,29353,9
45640,1,25502,9
45641,1,28989,6
45642,1,16700,4
45643,1,28502,8
45644,1,25361,7
45645,1,16150,10
45646,1,18999,4
45647,1,19614,4
45648,1,21019,9
45649,1,17922,4
45650,1,17869,6
45651,1,17682,9
45652,1,23141,9
45653,1,14753,9
45654,1,16410,7
45655,1,15240,4
45656,1,23193,4
45657,1,12589,1
45658,1,26418,4
45659,1,25335,4
45660,1,26826,9
45661,1,12553,9
45662,1,17069,9
45663,1,27694,9
45664,1,22614,8
45665,1,21265,4
45666,1,27052,4
45667,1,19984,9
45668,1,22658,4
45669,1,16236,4
45670,1,21972,1
45671,1,17124,4
45672,1,11566,8
45673,1,29814,9
45674,1,21466,9
45675,1,12346,9
45676,1,24778,9
45677,1,11589,9
45678,1,28225,4
45679,1,15662,4
45680,1,12425,6
45681,1,25491,9
45682,1,14614,9
45683,1,13749,8
45684,1,29126,10
45685,1,16163,7
45686,1,23685,1
45687,1,21001,1
45688,1,28600,4
45689,1,24669,9
45690,1,27788,9
45691,1,16696,9
45692,1,28344,8
45693,1,24276,10
45694,1,29811,10
45695,1,13398,4
45696,1,21915,4
45697,1,16360,4
45698,1,21966,4
45699,1,19279,4
45700,1,25147,1
45701,1,20510,4
45702,1,16277,7
45703,1,14652,9
45704,1,27704,8
45705,1,25193,6
45706,1,15714,4
45707,1,18230,9
45708,1,20256,9
45709,1,25279,9
45710,1,17355,9
45711,1,17126,9
45712,1,16235,9
45713,1,21365,10
45714,1,26635,4
45715,1,14013,9
45716,1,26262,9
45717,1,14922,1
45718,1,20720,4
45719,1,14949,6
45720,1,25303,9
45721,1,24496,9
45722,1,21918,9
45723,1,18553,4
45724,1,18115,7
45725,1,13977,8
45726,1,23932,7
45727,1,25665,9
45728,1,22157,8
45729,1,22823,10
45730,1,29275,7
45731,1,15102,4
45732,1,22014,4
45733,1,27054,4
45734,1,12452,1
45735,1,17800,9
45736,1,17229,9
45737,1,19349,9
45738,1,28916,9
45739,1,13660,9
45740,1,22820,9
45741,1,11537,9
45742,1,11770,9
45743,1,25645,9
45744,1,16310,9
45745,1,25831,10
45746,1,16062,6
45747,1,15651,4
45748,1,26322,7
45749,1,15564,8
45750,1,27545,1
45751,1,13929,4
45752,1,23796,9
45753,1,27210,9
45754,1,15296,1
45755,1,15517,4
45756,1,27534,4
45757,1,13768,7
45758,1,29184,10
45759,1,21236,4
45760,1,11751,4
45761,1,26275,4
45762,1,12818,7
45763,1,19489,9
45764,1,28537,9
45765,1,24678,8
45766,1,15125,4
45767,1,28009,4
45768,1,27583,4
45769,1,21499,4
45770,1,26872,9
45771,1,18173,4
45772,1,28422,9
45773,1,13509,9
45774,1,18451,4
45775,1,20064,8
45776,1,20754,6
45777,1,21553,9
45778,1,26965,1
45779,5,985,5
45780,5,517,6
45781,5,482,6
45782,5,849,1
45783,5,876,1
45784,5,1074,4
45785,5,629,3
45786,5,529,6
45787,5,810,3
45788,5,1051,4
45789,5,895,1
45790,5,855,1
45791,5,825,3
45792,5,464,6
45793,5,821,2
45794,5,458,6
45795,5,631,3
45796,5,755,5
45797,5,556,6
45798,5,1021,4
45799,5,1069,4
45800,5,525,6
45801,5,911,5
45802,5,955,5
45803,5,808,2
45804,5,889,1
45805,5,971,5
45806,5,958,5
45807,5,783,2
45808,5,871,1
45809,5,771,2
45810,5,578,4
45811,5,592,4
45812,5,801,3
45813,5,1024,4
45814,5,807,5
45815,5,943,5
45816,1,21225,4
45817,1,16420,8
45818,1,18297,4
45819,1,29318,9
45820,1,29475,9
45821,1,25571,1
45822,1,13576,9
45823,1,28058,9
45824,1,18797,1
45825,1,23385,6
45826,1,15441,6
45827,1,21507,10
45828,1,15293,1
45829,1,19228,9
45830,1,11482,9
45831,1,22768,9
45832,1,20076,9
45833,1,22113,1
45834,1,20126,4
45835,1,28473,1
45836,1,28365,8
45837,1,15701,1
45838,1,24130,9
45839,1,28304,9
45840,1,15197,8
45841,1,22059,7
45842,1,13296,4
45843,1,18614,4
45844,1,27987,1
45845,1,15781,6
45846,1,28023,6
45847,1,14908,4
45848,1,25372,4
45849,1,18556,9
45850,1,13392,4
45851,1,26989,4
45852,1,29428,7
45853,1,16546,10
45854,1,16534,10
45855,1,18344,1
45856,1,28811,9
45857,1,11864,9
45858,1,19867,9
45859,1,29752,7
45860,1,27481,6
45861,1,26223,7
45862,1,15508,8
45863,1,15612,4
45864,1,25433,9
45865,1,18218,9
45866,1,21129,10
45867,1,26737,1
45868,1,27915,8
45869,1,21175,8
45870,1,24075,4
45871,1,26918,9
45872,1,16326,8
45873,1,18011,1
45874,1,21667,6
45875,1,27224,9
45876,1,26617,9
45877,1,22019,9
45878,1,24286,7
45879,1,17295,8
45880,1,11708,4
45881,1,16568,6
45882,1,18916,1
45883,1,14541,1
45884,1,26151,1
45885,1,27535,7
45886,1,22791,4
45887,1,12538,4
45888,1,26569,9
45889,1,16130,9
45890,1,27429,8
45891,1,26219,8
45892,1,26615,9
45893,1,14644,6
45894,1,29605,8
45895,1,27126,4
45896,1,12753,7
45897,1,23622,1
45898,1,26555,6
45899,1,20242,4
45900,1,12474,4
45901,1,15291,4
45902,1,16873,10
45903,1,16976,10
45904,1,12862,9
45905,1,21907,9
45906,1,15513,9
45907,1,14997,9
45908,1,19176,9
45909,1,20537,9
45910,1,16316,4
45911,1,22767,4
45912,1,16449,6
45913,1,28412,4
45914,1,16666,9
45915,1,22060,9
45916,1,20909,9
45917,1,18874,8
45918,1,20986,4
45919,1,12559,1
45920,1,20264,6
45921,1,18407,1
45922,1,26465,6
45923,1,12977,4
45924,1,27682,8
45925,1,29325,9
45926,1,15734,6
45927,1,16516,4
45928,1,28241,1
45929,1,14877,4
45930,1,21981,7
45931,1,17677,9
45932,1,13003,9
45933,1,21545,1
45934,1,25311,4
45935,1,16870,8
45936,1,12911,4
45937,1,13155,8
45938,1,18568,4
45939,1,20996,4
45940,1,21314,9
45941,1,20478,9
45942,1,21360,9
45943,1,17079,9
45944,1,17592,9
45945,1,27932,9
45946,1,16241,9
45947,1,21230,9
45948,1,17507,4
45949,1,23082,9
45950,1,29319,9
45951,1,24595,9
45952,1,27247,9
45953,1,20749,6
45954,1,22280,1
45955,1,15542,1
45956,1,15298,9
45957,1,23565,4
45958,1,27668,4
45959,1,16864,4
45960,1,21155,4
45961,1,22091,7
45962,1,23211,9
45963,1,12676,9
45964,1,25233,9
45965,1,22565,9
45966,1,27941,9
45967,1,22370,8
45968,1,22187,4
45969,1,19331,9
45970,1,22276,9
45971,1,16593,8
45972,1,24332,8
45973,1,22383,4
45974,1,27656,1
45975,1,26234,4
45976,1,24190,9
45977,1,29497,9
45978,1,15168,9
45979,1,25673,10
45980,1,21721,10
45981,1,15931,7
45982,1,15349,9
45983,1,11422,8
45984,1,15828,1
45985,1,20972,4
45986,1,23255,4
45987,1,25584,4
45988,1,13974,1
45989,1,15845,7
45990,1,11667,7
45991,1,15081,9
45992,1,20721,8
45993,1,22948,4
45994,1,28575,4
45995,1,22004,6
45996,1,27625,4
45997,1,24527,4
45998,1,13561,9
45999,1,20795,6
46000,1,12444,1
46001,1,28458,6
46002,1,14540,4
46003,1,15784,4
46004,1,29225,4
46005,1,13137,7
46006,1,12833,9
46007,1,23030,9
46008,1,24567,9
46009,1,20247,9
46010,1,17082,10
46011,1,17918,10
46012,1,28077,8
46013,1,17522,4
46014,1,29729,6
46015,1,27890,6
46016,1,13185,4
46017,1,18868,4
46018,1,13331,1
46019,1,13397,4
46020,1,28556,9
46021,1,27143,9
46022,1,25617,9
46023,5,510,6
46024,5,503,6
46025,5,862,1
46026,5,756,3
46027,5,772,2
46028,5,930,5
46029,5,480,6
46030,5,851,1
46031,5,498,6
46032,5,1104,1
46033,5,969,5
46034,5,476,6
46035,5,446,6
46036,5,816,2
46037,5,478,6
46038,5,462,6
46039,5,509,6
46040,5,776,3
46041,5,1032,4
46042,5,832,1
46043,5,758,2
46044,5,534,6
46045,5,974,5
46046,5,611,4
46047,5,919,5
46048,5,1052,4
46049,5,596,4
46050,5,523,6
46051,5,1099,1
46052,5,864,1
46053,5,848,1
46054,5,765,2
46055,5,1076,3
46056,5,30,5
46057,5,1001,4
46058,5,1028,4
46059,5,784,2
46060,5,840,1
46061,5,770,2
46062,5,540,6
46063,5,535,6
46064,5,501,6
46065,5,500,6
46066,5,598,3
46067,5,11382,3
46068,5,829,2
46069,5,1070,4
46070,5,970,5
46071,5,497,6
46072,5,504,6
46073,5,553,6
46074,5,466,6
46075,5,505,6
46076,5,1015,4
46077,5,884,1
46078,5,576,3
46079,5,449,6
46080,5,892,1
46081,5,566,3
46082,5,1040,4
46083,5,588,4
46084,5,1041,4
46085,5,1077,4
46086,5,459,6
46087,5,600,3
46088,5,954,5
46089,5,1053,4
46090,5,972,5
46091,5,979,5
46092,5,890,1
46093,5,587,4
46094,5,593,4
46095,5,792,2
46096,5,533,6
46097,5,802,2
46098,5,869,1
46099,5,913,5
46100,5,880,1
46101,5,1056,4
46102,5,1054,1
46103,5,564,4
46104,5,963,5
46105,5,857,1
46106,5,785,3
46107,5,1046,3
46108,1,22766,4
46109,1,24907,1
46110,1,12969,4
46111,1,14016,1
46112,1,26981,4
46113,1,25820,4
46114,1,12509,4
46115,1,17128,4
46116,1,20930,4
46117,1,21732,9
46118,1,16596,9
46119,1,11698,9
46120,1,12865,4
46121,1,23267,4
46122,1,17120,6
46123,1,23638,4
46124,1,13754,9
46125,1,17112,4
46126,1,12361,4
46127,1,26000,4
46128,1,21471,8
46129,1,12141,9
46130,1,29236,4
46131,1,28045,4
46132,1,23206,6
46133,1,21269,4
46134,1,20571,9
46135,1,14384,9
46136,1,24987,9
46137,1,27012,9
46138,1,15545,7
46139,1,12727,9
46140,1,16932,9
46141,1,18428,8
46142,1,12343,6
46143,1,23587,4
46144,1,21706,4
46145,1,14342,1
46146,1,29824,8
46147,1,21543,8
46148,1,17702,4
46149,1,22496,1
46150,1,28755,10
46151,1,27051,4
46152,1,19163,9
46153,1,25893,9
46154,1,25663,9
46155,1,29421,4
46156,1,28663,4
46157,1,26517,4
46158,1,27523,9
46159,1,28071,9
46160,1,11923,8
46161,1,14318,7
46162,1,14553,4
46163,1,25535,1
46164,1,23723,4
46165,1,20223,1
46166,1,22927,10
46167,1,28786,9
46168,1,18877,9
46169,1,17884,4
46170,1,12759,4
46171,1,25272,6
46172,1,16491,1
46173,1,29707,9
46174,1,13903,9
46175,1,15048,9
46176,1,25167,10
46177,1,22784,4
46178,1,22661,9
46179,1,15254,4
46180,1,21979,1
46181,1,11920,9
46182,1,11930,9
46183,1,26351,7
46184,1,18734,8
46185,1,25700,10
46186,1,13354,1
46187,1,20480,6
46188,1,18144,9
46189,1,16263,9
46190,1,20912,10
46191,1,23291,8
46192,1,25952,7
46193,1,28067,7
46194,1,14842,4
46195,1,12437,1
46196,1,29844,1
46197,1,14638,4
46198,1,26332,4
46199,1,22720,9
46200,1,26894,9
46201,1,14556,9
46202,1,29637,9
46203,1,26142,9
46204,1,29024,9
46205,1,25574,4
46206,1,22716,6
46207,1,29386,4
46208,1,18796,9
46209,1,25304,7
46210,1,27590,7
46211,1,14905,7
46212,1,13562,4
46213,1,26009,4
46214,1,21933,4
46215,1,27351,9
46216,1,11844,9
46217,1,11607,9
46218,1,29341,7
46219,1,21127,6
46220,1,18189,6
46221,1,22489,6
46222,1,14802,4
46223,1,17077,4
46224,1,16766,4
46225,1,17980,9
46226,1,13662,7
46227,1,23061,9
46228,1,13978,9
46229,1,15124,8
46230,1,21231,10
46231,1,19721,4
46232,1,18919,4
46233,1,21688,6
46234,1,13840,4
46235,1,23268,4
46236,1,11547,9
46237,1,12063,7
46238,1,19272,8
46239,1,28048,8
46240,1,21868,6
46241,1,12849,6
46242,1,28907,9
46243,1,28940,9
46244,1,15115,7
46245,1,17618,8
46246,1,25086,1
46247,1,29025,4
46248,1,16148,4
46249,1,21669,9
46250,1,17393,8
46251,1,13688,9
46252,1,29332,8
46253,1,12719,4
46254,1,16970,4
46255,1,21215,9
46256,1,20603,10
46257,1,17527,9
46258,1,21968,1
46259,1,15510,1
46260,1,26750,1
46261,1,21189,1
46262,1,20652,9
46263,1,25581,7
46264,1,17949,7
46265,1,15683,1
46266,1,23249,9
46267,1,27482,9
46268,1,11411,9
46269,1,14017,10
46270,1,26909,6
46271,1,22827,4
46272,1,12036,1
46273,1,24757,4
46274,1,14932,4
46275,1,22253,9
46276,1,22500,9
46277,1,11794,8
46278,1,17197,8
46279,1,19718,1
46280,1,26825,1
46281,1,12800,4
46282,1,18540,4
46283,1,29079,4
46284,1,28976,1
46285,1,18243,9
46286,1,26941,7
46287,1,22996,4
46288,1,14419,1
46289,1,15353,1
46290,1,20997,4
46291,1,17675,9
46292,1,20132,9
46293,1,29738,8
46294,1,11699,9
46295,1,14329,10
46296,1,18163,4
46297,1,11535,1
46298,1,26345,4
46299,1,19413,9
46300,1,21172,9
46301,1,15799,7
46302,1,21803,1
46303,1,28064,9
46304,1,12209,9
46305,1,28678,8
46306,1,15140,4
46307,1,25904,9
46308,1,22198,9
46309,1,26561,9
46310,1,15940,9
46311,1,12646,7
46312,1,29672,4
46313,1,24752,1
46314,1,16740,4
46315,1,17729,1
46316,1,20588,4
46317,1,18646,4
46318,1,13914,9
46319,1,20661,4
46320,1,14675,4
46321,1,25877,1
46322,5,847,1
46323,5,843,1
46324,5,778,2
46325,5,565,3
46326,5,473,6
46327,5,863,1
46328,5,537,6
46329,5,942,5
46330,5,463,6
46331,5,548,6
46332,5,452,6
46333,5,470,6
46334,5,555,6
46335,5,619,4
46336,5,1004,4
46337,5,1079,4
46338,5,605,4
46339,5,1007,4
46340,5,622,4
46341,5,569,4
46342,5,1085,4
46343,5,589,4
46344,5,606,3
46345,5,973,5
46346,5,774,3
46347,5,28,4
46348,5,1036,1
46349,5,984,5
46350,5,950,5
46351,5,471,6
46352,5,528,6
46353,5,609,3
46354,5,920,5
46355,5,630,4
46356,5,842,1
46357,5,1048,4
46358,5,621,3
46359,5,520,6
46360,5,544,6
46361,5,967,5
46362,5,1020,4
46363,5,817,2
46364,5,1049,4
46365,5,948,5
46366,5,1102,4
46367,5,11381,3
46368,5,769,2
46369,5,768,2
46370,5,1097,4
46371,5,571,3
46372,5,1017,1
46373,5,949,5
46374,5,567,4
46375,5,1043,4
46376,5,809,2
46377,5,559,4
46378,5,586,3
46379,5,835,1
46380,5,1091,4
46381,5,891,1
46382,5,1061,1
46383,5,976,5
46384,5,939,5
46385,5,760,2
46386,5,818,2
46387,5,926,5
46388,5,910,5
46389,5,975,5
46390,1,25768,4
46391,1,23846,9
46392,1,24160,7
46393,1,19905,10
46394,1,23402,8
46395,1,28142,10
46396,1,17506,4
46397,1,14685,6
46398,1,16054,9
46399,1,27679,9
46400,1,20295,9
46401,1,26212,9
46402,1,18657,9
46403,1,28497,8
46404,1,27090,10
46405,1,14973,9
46406,1,24435,1
46407,1,15440,6
46408,1,20231,9
46409,1,17692,8
46410,1,28581,10
46411,1,21387,6
46412,1,23016,6
46413,1,26647,6
46414,1,20379,4
46415,1,28557,9
46416,1,17075,4
46417,1,21911,4
46418,1,20668,9
46419,1,17896,9
46420,1,15491,7
46421,1,12067,9
46422,1,20737,4
46423,1,14756,4
46424,1,20417,4
46425,1,19083,6
46426,1,21079,4
46427,1,16540,6
46428,1,12736,9
46429,1,18823,8
46430,1,23256,7
46431,1,25878,1
46432,1,27669,4
46433,1,16905,9
46434,1,29608,9
46435,1,24859,9
46436,1,11594,9
46437,1,22401,8
46438,1,13937,4
46439,1,17359,9
46440,1,19701,9
46441,1,27538,10
46442,1,23703,8
46443,1,28190,10
46444,1,29479,9
46445,1,21136,1
46446,1,28015,1
46447,1,23265,9
46448,1,18487,9
46449,1,11558,9
46450,1,20494,4
46451,1,13760,4
46452,1,14676,1
46453,1,11939,9
46454,1,13012,9
46455,1,12493,10
46456,1,23333,9
46457,1,26876,9
46458,1,20249,4
46459,1,15656,4
46460,1,18090,4
46461,1,15649,9
46462,1,21053,9
46463,1,28892,8
46464,1,26760,4
46465,1,18788,4
46466,1,29748,1
46467,1,28687,1
46468,1,12953,6
46469,1,21756,7
46470,1,11955,1
46471,1,22771,8
46472,1,13956,9
46473,1,16050,8
46474,1,29252,9
46475,1,26716,10
46476,1,15410,1
46477,1,16307,9
46478,1,22450,9
46479,1,24961,4
46480,1,23472,4
46481,1,12315,9
46482,1,25802,9
46483,1,12099,4
46484,1,13052,1
46485,1,29414,4
46486,1,29232,8
46487,1,19140,4
46488,1,22754,9
46489,1,21367,6
46490,1,19626,4
46491,1,18520,6
46492,1,25817,1
46493,1,23144,1
46494,1,19645,9
46495,1,28723,9
46496,1,22968,9
46497,1,26493,7
46498,1,18380,4
46499,1,21065,1
46500,1,16553,1
46501,1,13117,8
46502,1,12613,7
46503,1,19787,1
46504,1,23737,4
46505,1,15365,9
46506,1,18056,9
46507,1,25256,9
